client_id,symbol,shares,avg_cost
CLIENT160,JPM,215184,175.1
CLIENT160,WFC,283035,33.36
CLIENT160,GLD,137047,226.84
CLIENT160,QQQ,45167,295.35
CLIENT160,C,2625059,70.49
CLIENT161,MSFT,61357,284.91
CLIENT161,PEP,438429,192.36
CLIENT161,PG,134644,178.91
CLIENT161,SLV,1135871,19.83
CLIENT161,AAPL,154873,199.13
CLIENT161,JPM,350061,171.52
CLIENT161,IEF,581943,92.52
CLIENT161,NVDA,33828,619.62
CLIENT161,JNJ,54410,183.69
CLIENT161,TLT,127707,131.55
CLIENT161,GOOGL,13749,2592.95
CLIENT161,C,464256,66.28
CLIENT161,TSLA,47907,243.63
CLIENT161,SPY,75456,386.85
CLIENT161,IWM,169083,153.14
CLIENT161,VTI,66561,329.87
CLIENT161,USO,288547,57.04
CLIENT161,BAC,2365326,53.9
CLIENT162,VTI,117768,290.27
CLIENT162,USO,481639,52.66
CLIENT162,TSLA,71959,347.59
CLIENT162,KO,685357,60.31
CLIENT162,ETH-USD,7879,3947.87
CLIENT162,GOOGL,2260,2730.65
CLIENT162,QQQ,20454,474.42
CLIENT162,SLV,358529,33.83
CLIENT162,VNQ,257181,93.94
CLIENT162,TLT,82162,138.64
CLIENT162,SPY,33471,570.79
CLIENT162,JNJ,66786,183.98
CLIENT162,BTC-USD,243,65116.71
CLIENT162,PG,108024,135.09
CLIENT162,AMZN,3262,3423.48
CLIENT162,JPM,10065,210.69
CLIENT162,IEF,62655,133.2
CLIENT162,AAPL,69797,124.52
CLIENT162,PEP,26968,190.54
CLIENT162,BAC,174256,25.01
CLIENT162,NVDA,14030,484.59
CLIENT162,IWM,17639,248.27
CLIENT162,MSFT,135181,344.69
CLIENT163,C,589077,52.16
CLIENT163,AMZN,4866,2648.0
CLIENT163,VTI,43314,332.81
CLIENT163,AAPL,46899,194.17
CLIENT163,SLV,2276236,16.63
CLIENT163,QQQ,17452,391.79
CLIENT163,TSLA,24349,228.84
CLIENT163,JPM,74480,179.7
CLIENT163,IWM,74657,218.21
CLIENT163,BTC-USD,517,38787.3
CLIENT163,IEF,199312,112.6
CLIENT163,USO,62541,78.62
CLIENT163,KO,201182,51.41
CLIENT163,GLD,18009,171.77
CLIENT163,PEP,91748,167.84
CLIENT163,BAC,94771,55.73
CLIENT163,TLT,649299,140.72
CLIENT164,JPM,332014,135.19
CLIENT164,MSFT,57286,414.02
CLIENT164,TSLA,56202,234.02
CLIENT164,C,577516,61.46
CLIENT164,TLT,306989,124.61
CLIENT164,VNQ,573445,66.74
CLIENT164,ETH-USD,1149,4938.24
CLIENT164,IEF,304330,91.09
CLIENT164,QQQ,23526,346.4
CLIENT164,PG,51070,143.69
CLIENT164,AAPL,1552043,133.59
CLIENT165,VTI,123022,247.73
CLIENT165,MSFT,48257,312.79
CLIENT165,TLT,682372,106.88
CLIENT165,GLD,319512,166.59
CLIENT165,KO,616219,63.53
CLIENT165,PEP,248226,186.48
CLIENT165,VNQ,261788,122.16
CLIENT165,C,989906,38.74
CLIENT165,SPY,66340,391.93
CLIENT165,AAPL,118018,231.0
CLIENT165,JNJ,47532,152.18
CLIENT165,AMZN,58535,2938.48
CLIENT166,BAC,1577429,25.11
CLIENT166,PG,53671,119.41
CLIENT166,MSFT,107915,262.81
CLIENT166,VTI,16757,313.67
CLIENT166,KO,346484,60.74
CLIENT166,IEF,99087,74.97
CLIENT166,JNJ,142331,175.8
CLIENT166,AAPL,62210,225.79
CLIENT166,ETH-USD,1102,4771.38
CLIENT166,BTC-USD,181,62387.05
CLIENT166,BTC-USD,231,71334.52
CLIENT166,SPY,31828,381.22
CLIENT166,PEP,61842,183.6
CLIENT166,VNQ,118614,73.72
CLIENT166,USO,81062,101.66
CLIENT166,GOOGL,2356,3193.58
CLIENT166,QQQ,10973,369.75
CLIENT166,TLT,10779,114.17
CLIENT166,JPM,20627,210.65
CLIENT166,TSLA,7928,314.11
CLIENT166,GLD,373043,132.92
CLIENT167,QQQ,145461,424.6
CLIENT167,WFC,433855,51.66
CLIENT167,AMZN,14810,4110.44
CLIENT167,IEF,469734,107.23
CLIENT167,TLT,483755,140.25
CLIENT167,GLD,172650,138.18
CLIENT167,TSLA,224545,172.21
CLIENT167,MSFT,245526,343.86
CLIENT167,GOOGL,3450,3597.88
CLIENT167,C,946095,33.25
CLIENT167,JPM,149829,184.84
CLIENT167,BAC,1116213,42.81
CLIENT167,NVDA,47508,1019.76
CLIENT167,PG,113148,136.28
CLIENT167,VNQ,484287,90.59
CLIENT167,PEP,185782,188.25
CLIENT167,KO,486386,64.6
CLIENT167,JNJ,60304,210.73
CLIENT167,SLV,4969887,34.93
CLIENT168,JNJ,466282,212.04
CLIENT168,QQQ,45881,444.7
CLIENT168,SPY,111637,332.33
CLIENT168,PG,424824,189.89
CLIENT168,AMZN,13796,3838.59
CLIENT168,PEP,270409,195.7
CLIENT168,GOOGL,14608,3347.55
CLIENT168,USO,1013263,55.64
CLIENT168,MSFT,43003,332.44
CLIENT168,SLV,1953436,25.31
CLIENT168,IEF,111562,118.8
CLIENT168,BAC,589983,47.43
CLIENT168,VNQ,365099,94.08
CLIENT168,AAPL,212553,161.83
CLIENT168,VTI,97317,281.95
CLIENT168,GLD,20837,191.33
CLIENT168,C,61407,61.78
CLIENT168,WFC,304070,55.04
CLIENT168,IWM,11524,263.7
CLIENT168,BTC-USD,243,40944.52
CLIENT168,TLT,110666,101.08
CLIENT168,KO,288376,58.2
CLIENT168,JPM,30586,150.74
CLIENT168,TSLA,16177,333.08
CLIENT168,NVDA,153599,619.55
CLIENT169,JPM,484041,156.15
CLIENT169,PG,1067567,156.59
CLIENT169,TLT,1568096,74.65
CLIENT169,GOOGL,11745,3497.52
CLIENT169,TSLA,378632,346.32
CLIENT169,SLV,4267719,32.2
CLIENT169,AMZN,23523,3694.91
CLIENT169,NVDA,1588839,436.58
CLIENT170,BAC,4164304,30.85
CLIENT170,SLV,3888806,31.3
CLIENT170,C,2541332,55.19
CLIENT170,JNJ,666730,162.64
CLIENT170,ETH-USD,24531,2336.15
CLIENT170,GOOGL,10504,2490.18
CLIENT170,IWM,555209,162.44
CLIENT170,PEP,275018,203.44
CLIENT170,BTC-USD,145,76098.32
CLIENT170,TLT,528961,101.9
CLIENT170,TSLA,1465596,331.94
CLIENT171,ETH-USD,18853,5302.15
CLIENT171,C,972591,42.57
CLIENT171,TLT,404896,130.16
CLIENT171,KO,1080322,59.86
CLIENT171,BTC-USD,696,66434.34
CLIENT171,AMZN,15741,3643.09
CLIENT171,JNJ,97856,195.61
CLIENT171,AAPL,304070,127.71
CLIENT171,PEP,175121,181.11
CLIENT171,VNQ,104412,118.54
CLIENT171,TSLA,26316,334.42
CLIENT171,JPM,42009,142.35
CLIENT171,SPY,62336,364.83
CLIENT171,USO,298674,72.25
CLIENT171,BAC,419301,50.58
CLIENT171,GLD,104733,153.94
CLIENT171,QQQ,39932,307.77
CLIENT171,WFC,165187,63.71
CLIENT171,NVDA,35527,550.06
CLIENT171,IEF,154925,121.04
CLIENT171,IWM,85834,171.24
CLIENT171,MSFT,416669,248.02
CLIENT172,WFC,1065790,70.88
CLIENT172,ETH-USD,14210,3906.8
CLIENT172,JNJ,285938,165.29
CLIENT172,AAPL,320551,136.59
CLIENT172,PEP,291783,167.18
CLIENT172,BTC-USD,251,81401.92
CLIENT172,GLD,142570,203.17
CLIENT172,AMZN,7640,2515.05
CLIENT172,ETH-USD,6303,5294.2
CLIENT172,IWM,58966,188.47
CLIENT172,MSFT,65345,412.16
CLIENT172,GOOGL,8679,2338.68
CLIENT172,NVDA,4292,952.62
CLIENT172,VTI,45777,211.23
CLIENT172,SLV,176156,28.92
CLIENT172,TSLA,77941,168.32
CLIENT172,BTC-USD,2359,49503.45
CLIENT173,KO,359585,76.18
CLIENT173,MSFT,142571,458.52
CLIENT173,VTI,87098,293.68
CLIENT173,WFC,1023613,56.35
CLIENT173,BTC-USD,299,72119.51
CLIENT173,AAPL,78876,151.75
CLIENT173,QQQ,81147,500.73
CLIENT173,GLD,149060,155.28
CLIENT173,JPM,132877,173.16
CLIENT173,SPY,42786,419.72
CLIENT173,TLT,318262,68.94
CLIENT173,GOOGL,8269,2309.49
CLIENT173,BAC,226428,52.04
CLIENT173,BTC-USD,255,56053.59
CLIENT173,PG,64151,137.69
CLIENT173,JNJ,85876,203.16
CLIENT173,ETH-USD,877,5095.09
CLIENT173,AMZN,4114,3594.57
CLIENT173,TSLA,11391,309.26
CLIENT173,C,153713,56.35
CLIENT173,ETH-USD,1206,4833.0
CLIENT173,NVDA,31183,326.08
CLIENT173,USO,72823,99.14
CLIENT173,SLV,2978482,19.33
CLIENT174,ETH-USD,11960,3357.48
CLIENT174,JPM,237574,176.44
CLIENT174,QQQ,142820,314.92
CLIENT174,GLD,341779,145.0
CLIENT174,PEP,128439,176.51
CLIENT174,VNQ,213703,126.97
CLIENT174,GOOGL,5205,3317.57
CLIENT174,C,140358,55.53
CLIENT174,AMZN,1627,4171.54
CLIENT174,IWM,20907,273.24
CLIENT174,JNJ,38436,134.7
CLIENT174,AAPL,54169,145.57
CLIENT174,SPY,14839,482.2
CLIENT174,VTI,22333,235.95
CLIENT174,WFC,176077,61.46
CLIENT174,KO,250440,51.85
CLIENT174,MSFT,39187,293.21
CLIENT174,NVDA,15797,891.64
CLIENT174,BAC,59092,56.98
CLIENT174,SLV,640877,16.74
CLIENT174,TSLA,326472,327.92
CLIENT175,QQQ,128975,305.6
CLIENT175,WFC,483902,58.29
CLIENT175,VNQ,146739,69.34
CLIENT175,KO,396407,74.1
CLIENT175,AAPL,100180,186.23
CLIENT175,SPY,56437,353.01
CLIENT175,USO,295443,88.43
CLIENT175,JPM,243883,109.41
CLIENT175,GOOGL,12684,2105.41
CLIENT175,JNJ,78920,166.56
CLIENT175,IEF,118705,134.82
CLIENT175,BAC,110599,38.95
CLIENT175,AMZN,5274,3107.62
CLIENT175,IWM,15473,286.54
CLIENT175,ETH-USD,661,5323.72
CLIENT175,C,1256981,77.12
CLIENT176,IWM,230909,189.21
CLIENT176,AMZN,12673,2412.49
CLIENT176,VNQ,63159,132.95
CLIENT176,PEP,59648,145.66
CLIENT176,GOOGL,12723,2889.15
CLIENT176,SPY,34455,591.31
CLIENT176,QQQ,17471,394.1
CLIENT176,USO,277806,86.65
CLIENT176,BTC-USD,203,77690.93
CLIENT176,JNJ,57332,160.65
CLIENT176,NVDA,6572,1056.33
CLIENT176,ETH-USD,2910,3829.46
CLIENT176,TLT,30475,103.75
CLIENT176,PG,143355,114.89
CLIENT176,SLV,259697,23.85
CLIENT176,TSLA,28505,307.23
CLIENT176,KO,1857664,44.59
CLIENT177,SPY,173357,379.82
CLIENT177,SLV,2332559,31.17
CLIENT177,AAPL,262333,158.11
CLIENT177,ETH-USD,5160,2877.93
CLIENT177,TLT,360137,108.37
CLIENT177,IWM,85513,212.31
CLIENT177,USO,340574,71.76
CLIENT177,PG,293401,138.97
CLIENT177,VNQ,159889,99.82
CLIENT177,MSFT,36825,362.41
CLIENT177,GLD,287423,138.74
CLIENT177,KO,557086,57.25
CLIENT177,TSLA,61414,217.86
CLIENT177,C,279099,77.95
CLIENT177,QQQ,36829,506.7
CLIENT177,PEP,91138,220.39
CLIENT177,IEF,1343023,95.14
CLIENT178,BAC,465140,25.07
CLIENT178,QQQ,190016,424.49
CLIENT178,AMZN,13457,4187.69
CLIENT178,VNQ,474869,104.11
CLIENT178,WFC,248827,51.12
CLIENT178,ETH-USD,9507,2462.26
CLIENT178,JNJ,84409,146.4
CLIENT178,AAPL,90122,137.77
CLIENT178,USO,133828,79.24
CLIENT178,GLD,147101,200.94
CLIENT178,BTC-USD,197,60486.01
CLIENT178,C,547626,50.31
CLIENT178,PEP,29270,165.71
CLIENT178,KO,3776277,62.62
CLIENT179,WFC,568231,43.2
CLIENT179,MSFT,181689,284.66
CLIENT179,QQQ,121487,365.64
CLIENT179,JNJ,164468,157.39
CLIENT179,JPM,331598,122.38
CLIENT179,SLV,664843,35.29
CLIENT179,IEF,364172,104.09
CLIENT179,AAPL,82943,145.7
CLIENT179,VNQ,107672,126.44
CLIENT179,IWM,49347,203.0
CLIENT179,ETH-USD,1263,3863.84
CLIENT179,BTC-USD,235,61182.79
CLIENT179,GOOGL,8700,2864.31
CLIENT179,KO,53955,74.11
CLIENT179,VTI,48200,308.87
CLIENT179,GLD,43174,231.08
CLIENT179,PG,57872,158.62
CLIENT179,PEP,737831,153.81
CLIENT180,SLV,2852249,16.92
CLIENT180,GLD,98394,143.95
CLIENT180,GOOGL,4916,2938.13
CLIENT180,NVDA,42398,830.67
CLIENT180,IEF,152334,117.43
CLIENT180,TLT,271043,107.68
CLIENT180,QQQ,107310,329.17
CLIENT180,ETH-USD,5988,4830.11
CLIENT180,AMZN,2038,3156.81
CLIENT180,USO,210568,68.99
CLIENT180,MSFT,44945,446.91
CLIENT180,IWM,31527,199.89
CLIENT180,AAPL,83771,224.98
CLIENT180,TSLA,10155,302.51
CLIENT180,PEP,52761,213.23
CLIENT180,JNJ,19805,141.06
CLIENT180,WFC,297368,47.68
CLIENT180,PG,36182,201.97
CLIENT180,BAC,140342,32.72
CLIENT180,BTC-USD,134,68727.8
CLIENT180,SPY,5782,398.79
CLIENT180,KO,184094,45.93
CLIENT180,JPM,661496,101.62
CLIENT181,ABT,840735,155.2
CLIENT181,SPY,914887,400.31
CLIENT181,MCD,270215,303.5
CLIENT181,SO,1743712,49.83
CLIENT181,TLT,1511324,125.15
CLIENT181,QQQ,501577,311.05
CLIENT181,MDT,1479576,89.47
CLIENT181,IWM,1296493,188.6
CLIENT181,IEF,1084847,109.85
CLIENT181,SHY,585878,95.52
CLIENT181,VTI,920549,167.31
CLIENT181,T,6093693,23.9
CLIENT181,VZ,1101735,52.6
CLIENT181,NEE,10896699,84.39
CLIENT182,PEP,503463,213.45
CLIENT182,SHY,2178029,71.75
CLIENT182,SPY,255909,527.1
CLIENT182,IWM,719261,197.75
CLIENT182,QQQ,586785,285.16
CLIENT182,TLT,313785,88.28
CLIENT182,GLD,674054,182.78
CLIENT182,PG,1058843,123.27
CLIENT182,VTI,158162,280.19
CLIENT182,NEE,526434,59.02
CLIENT182,LQD,561304,122.9
CLIENT182,VZ,1262622,34.58
CLIENT182,VTEB,1179227,40.38
CLIENT182,HYG,448143,98.98
CLIENT182,MDT,388270,141.19
CLIENT182,ABT,6143182,92.06
CLIENT183,ABT,1942219,93.58
CLIENT183,PG,637496,182.65
CLIENT183,TLT,2012731,89.47
CLIENT183,SO,1221917,70.75
CLIENT183,MCD,523297,310.49
CLIENT183,IEF,807595,120.08
CLIENT183,KO,1265715,69.65
CLIENT183,LQD,136298,147.64
CLIENT183,MDT,342298,141.61
CLIENT183,GLD,69090,225.99
CLIENT183,JNJ,3371390,193.82
CLIENT184,KO,1074333,70.75
CLIENT184,TLT,1357892,86.97
CLIENT184,HYG,1432408,105.55
CLIENT184,ABT,1511542,80.74
CLIENT184,VTI,535286,226.99
CLIENT184,PG,564440,143.3
CLIENT184,MCD,351377,225.39
CLIENT184,GLD,399385,223.38
CLIENT184,LQD,521532,103.83
CLIENT184,IWM,94091,238.12
CLIENT184,QQQ,37073,495.67
CLIENT184,VZ,1603127,43.69
CLIENT184,JNJ,2869704,145.27
CLIENT185,JNJ,393561,132.97
CLIENT185,MDT,389463,121.96
CLIENT185,HYG,328269,102.0
CLIENT185,IWM,117916,224.68
CLIENT185,SPY,401690,405.37
CLIENT185,VZ,1190227,42.92
CLIENT185,VTI,266565,329.41
CLIENT185,KO,14927320,54.83
CLIENT186,VTEB,2730925,41.13
CLIENT186,GLD,398383,202.61
CLIENT186,JNJ,147101,213.48
CLIENT186,KO,931348,70.9
CLIENT186,SHY,260258,71.42
CLIENT186,TLT,252330,88.58
CLIENT186,SO,532600,68.68
CLIENT186,VZ,452517,51.56
CLIENT186,IEF,1027070,79.08
CLIENT186,MDT,639088,84.74
CLIENT186,LQD,517046,115.9
CLIENT186,SPY,31974,419.72
CLIENT186,QQQ,127108,399.54
CLIENT186,VTI,140494,203.19
CLIENT186,IWM,86570,200.09
CLIENT186,HYG,579890,63.42
CLIENT186,NEE,285606,81.84
CLIENT186,T,11496870,19.41
CLIENT187,JNJ,596223,139.9
CLIENT187,IEF,655182,116.63
CLIENT187,LQD,287531,98.38
CLIENT187,TLT,868921,100.85
CLIENT187,SHY,756099,66.54
CLIENT187,VTEB,1137033,61.09
CLIENT187,GLD,293051,217.62
CLIENT187,T,1223574,18.83
CLIENT187,IWM,64881,153.54
CLIENT187,MCD,22684,327.32
CLIENT187,MDT,111042,104.95
CLIENT187,KO,356930,66.14
CLIENT187,PEP,65672,161.21
CLIENT187,HYG,222293,103.08
CLIENT187,NEE,565280,61.04
CLIENT187,VZ,520171,53.05
CLIENT187,PG,250819,121.17
CLIENT187,SPY,26504,541.25
CLIENT187,ABT,105856,136.11
CLIENT187,VTI,68024,227.87
CLIENT187,SO,102770,94.61
CLIENT187,QQQ,411385,303.98
CLIENT188,TLT,1487743,67.15
CLIENT188,NEE,242382,53.53
CLIENT188,T,1901871,20.19
CLIENT188,HYG,897908,79.8
CLIENT188,GLD,141456,195.21
CLIENT188,QQQ,26042,363.77
CLIENT188,SPY,81758,537.16
CLIENT188,JNJ,278494,163.84
CLIENT188,PEP,91398,136.75
CLIENT188,VTI,185669,264.85
CLIENT188,ABT,88141,148.21
CLIENT188,VZ,180658,33.6
CLIENT188,SO,350058,59.14
CLIENT188,SHY,85861,67.62
CLIENT188,VTEB,680706,42.68
CLIENT188,LQD,109019,117.35
CLIENT188,MCD,98952,248.82
CLIENT188,IEF,233786,105.0
CLIENT188,PG,59477,198.0
CLIENT188,IWM,94922,161.2
CLIENT188,MDT,1520954,95.36
CLIENT189,NEE,1308747,69.61
CLIENT189,SPY,31376,537.75
CLIENT189,LQD,294345,155.26
CLIENT189,IWM,191841,267.78
CLIENT189,PEP,285137,189.73
CLIENT189,HYG,645319,83.45
CLIENT189,JNJ,215858,183.14
CLIENT189,MDT,252793,138.56
CLIENT189,KO,573091,59.56
CLIENT189,SHY,289652,84.12
CLIENT189,T,922608,18.74
CLIENT189,TLT,64034,94.19
CLIENT189,IEF,282030,98.61
CLIENT189,VZ,251901,31.62
CLIENT189,VTEB,553374,45.48
CLIENT189,QQQ,42780,311.6
CLIENT189,ABT,77816,107.9
CLIENT189,GLD,15221,224.35
CLIENT189,SO,2139653,58.21
CLIENT190,QQQ,213840,361.09
CLIENT190,KO,815173,70.39
CLIENT190,IWM,122400,278.74
CLIENT190,T,2330103,22.84
CLIENT190,SHY,143685,99.88
CLIENT190,HYG,140152,64.34
CLIENT190,SPY,79477,521.84
CLIENT190,VTEB,795044,57.54
CLIENT190,NEE,565256,58.78
CLIENT190,ABT,170715,151.6
CLIENT190,MDT,267551,112.3
CLIENT190,PG,102709,201.72
CLIENT190,SO,112122,64.0
CLIENT190,GLD,97365,152.34
CLIENT190,LQD,144390,106.86
CLIENT190,PEP,66982,207.57
CLIENT190,VTI,680689,185.48
CLIENT191,PEP,94177,204.7
CLIENT191,SO,566498,78.88
CLIENT191,T,1802951,21.44
CLIENT191,IWM,249055,259.3
CLIENT191,TLT,576363,92.52
CLIENT191,LQD,372666,112.81
CLIENT191,QQQ,98449,350.78
CLIENT191,NEE,432648,77.74
CLIENT191,VTI,22359,213.48
CLIENT191,SHY,267694,86.53
CLIENT191,GLD,1040309,193.53
CLIENT192,PG,202652,144.89
CLIENT192,MCD,188763,289.81
CLIENT192,IEF,145454,101.27
CLIENT192,VZ,548884,45.55
CLIENT192,KO,187742,65.04
CLIENT192,VTEB,750869,65.85
CLIENT192,PEP,111193,193.26
CLIENT192,SPY,42350,429.8
CLIENT192,TLT,70354,138.76
CLIENT192,T,406241,28.33
CLIENT192,JNJ,81994,137.01
CLIENT192,HYG,331879,92.39
CLIENT192,VTI,178315,160.79
CLIENT192,LQD,49309,89.26
CLIENT192,SHY,265987,84.5
CLIENT192,SO,2337170,75.36
CLIENT193,LQD,243544,127.9
CLIENT193,SO,155503,85.38
CLIENT193,SPY,18297,585.98
CLIENT193,PG,74922,160.36
CLIENT193,T,2546562,16.15
CLIENT193,KO,177806,52.68
CLIENT193,MDT,227352,102.15
CLIENT193,QQQ,71075,476.26
CLIENT193,PEP,205610,195.37
CLIENT193,SHY,486474,67.75
CLIENT193,IWM,161777,146.45
CLIENT193,ABT,153341,88.66
CLIENT193,MCD,17862,305.47
CLIENT193,JNJ,1438178,131.69
CLIENT194,IEF,254168,73.88
CLIENT194,PEP,273961,160.49
CLIENT194,IWM,110430,284.54
CLIENT194,PG,200330,158.83
CLIENT194,SPY,51837,573.86
CLIENT194,VTI,83217,292.6
CLIENT194,T,1080464,28.49
CLIENT194,LQD,122903,83.8
CLIENT194,MDT,47088,91.81
CLIENT194,HYG,219300,67.67
CLIENT194,ABT,93678,92.32
CLIENT194,SO,63858,74.24
CLIENT194,VTEB,384199,57.45
CLIENT194,VZ,78497,43.98
CLIENT194,GLD,45130,141.9
CLIENT194,KO,325076,46.06
CLIENT194,QQQ,27043,480.75
CLIENT194,MCD,75214,209.35
CLIENT194,NEE,73923,71.55
CLIENT194,SHY,1167783,73.08
CLIENT195,PEP,59696,223.29
CLIENT195,ABT,136108,92.94
CLIENT195,MDT,709769,74.03
CLIENT195,QQQ,126802,292.76
CLIENT195,KO,235257,68.66
CLIENT195,MCD,120927,244.4
CLIENT195,SPY,34030,591.54
CLIENT195,VTI,79290,315.72
CLIENT195,NEE,391233,55.67
CLIENT195,IEF,149869,129.94
CLIENT195,LQD,159807,120.44
CLIENT195,T,166106,16.14
CLIENT195,JNJ,807309,136.62
CLIENT196,HYG,439724,93.46
CLIENT196,QQQ,104823,343.73
CLIENT196,SO,337112,85.0
CLIENT196,IWM,109677,146.9
CLIENT196,LQD,216503,97.47
CLIENT196,TLT,301275,96.89
CLIENT196,PG,170372,116.51
CLIENT196,MCD,84042,255.5
CLIENT196,JNJ,51863,187.14
CLIENT196,IEF,225370,76.99
CLIENT196,GLD,27279,169.13
CLIENT196,VTEB,56781,64.81
CLIENT196,NEE,123925,74.19
CLIENT196,VTI,22927,281.21
CLIENT196,VZ,89389,51.88
CLIENT196,KO,142505,47.38
CLIENT196,SHY,26566,95.52
CLIENT196,ABT,29167,80.37
CLIENT196,SPY,18437,370.35
CLIENT196,PEP,36848,184.07
CLIENT196,MDT,13395,140.16
CLIENT196,T,2090297,20.92
CLIENT197,KO,1366331,51.46
CLIENT197,VTEB,1383313,54.14
CLIENT197,QQQ,151396,410.63
CLIENT197,PEP,133257,197.85
CLIENT197,GLD,363405,174.43
CLIENT197,IWM,59874,285.36
CLIENT197,VZ,632369,49.29
CLIENT197,TLT,325324,134.22
CLIENT197,VTI,112198,264.96
CLIENT197,SO,268849,59.65
CLIENT197,JNJ,37347,211.71
CLIENT197,HYG,313276,96.81
CLIENT197,LQD,148407,93.89
CLIENT197,PG,170202,166.73
CLIENT197,NEE,2598110,63.37
CLIENT198,VTEB,943568,60.34
CLIENT198,KO,165849,74.44
CLIENT198,QQQ,202419,345.39
CLIENT198,VTI,113590,318.18
CLIENT198,GLD,240677,146.0
CLIENT198,T,1586257,27.31
CLIENT198,JNJ,204602,211.87
CLIENT198,VZ,439400,40.03
CLIENT198,IWM,225125,153.47
CLIENT198,HYG,74616,74.88
CLIENT198,NEE,231571,58.02
CLIENT198,SO,516842,57.72
CLIENT198,PG,138581,178.93
CLIENT198,TLT,186809,77.89
CLIENT198,PEP,37824,209.74
CLIENT198,ABT,49802,128.28
CLIENT198,IEF,116476,108.32
CLIENT198,SHY,231090,79.84
CLIENT198,MCD,21667,357.62
CLIENT198,MDT,96792,130.62
CLIENT198,SPY,24205,518.04
CLIENT198,LQD,727143,102.03
CLIENT199,SHY,295502,100.72
CLIENT199,PEP,68963,197.89
CLIENT199,IEF,107662,114.52
CLIENT199,ABT,380538,99.58
CLIENT199,PG,44068,192.92
CLIENT199,QQQ,20755,535.35
CLIENT199,HYG,407938,104.85
CLIENT199,JNJ,160497,211.1
CLIENT199,SO,453834,72.06
CLIENT199,VTEB,106422,64.52
CLIENT199,MDT,242451,124.23
CLIENT199,MCD,46356,290.38
CLIENT199,LQD,1897710,98.51
CLIENT200,PG,61225,178.71
CLIENT200,NEE,264451,81.23
CLIENT200,JNJ,222289,156.22
CLIENT200,SPY,20181,519.99
CLIENT200,GLD,135444,171.87
CLIENT200,QQQ,64956,322.03
CLIENT200,TLT,212874,71.46
CLIENT200,IEF,284447,80.72
CLIENT200,VZ,375005,35.88
CLIENT200,MCD,62888,316.46
CLIENT200,SHY,155403,74.7
CLIENT200,MDT,111012,126.9
CLIENT200,LQD,21774,112.36
CLIENT200,ABT,28827,94.1
CLIENT200,IWM,25001,157.45
CLIENT200,PEP,25337,188.55
CLIENT200,VTEB,189592,55.62
CLIENT200,HYG,97125,84.1
CLIENT200,KO,31171,53.3
CLIENT200,VTI,13772,291.83
CLIENT200,T,2901068,21.6
